method,kT,stacking,disregistry,d,energy,energy_inf
KC-DFT-D3,inf,AB,0.0,5.72,-3.606441197101958,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.73,-3.5753788652073126,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.74,-3.544634196005063,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.75,-3.5142043906380422,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.76,-3.484086674725404,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.77,-3.454278298682766,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.78,-3.424776537605794,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.79,-3.3955786910955794,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.8,-3.366682083491469,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.81,-3.3380840634927154,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.82,-3.3097820043039974,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.83,-3.281773303693626,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.84,-3.2540553836151958,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.85,-3.2266256902948953,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.86,-3.1994816942315083,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.87,-3.1726208900799975,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.88,-3.1460407964186743,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.89,-3.119738955894718,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.9,-3.0937129349040333,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.91,-3.0679603236785624,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.92,-3.042478736198973,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.93,-3.017265809845412,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.94,-2.992319205601234,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.95,-2.967636607820168,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.96,-2.943215723906178,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.97,-2.9190542847209144,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.98,-2.8951500439143274,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.99,-2.8715007782157045,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.0,-2.8481042869389057,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.01,-2.824958392244298,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.02,-2.8020609388768207,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.03,-2.779409793758532,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.04,-2.7570028463960625,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.05,-2.7348380083567463,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.06,-2.7129132131813094,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,6.07,-2.6912264165002853,-154.8696519700625
